# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	852754	854079	+					eno	66531427	FGL83_RS04410	1326		old_locus_tag=FGL83_04410
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	852754	854079	+	WP_010003319.1	WP_010003319.1		phosphopyruvate hydratase	eno	66531427	FGL83_RS04410	1326	441	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	854157	854303	+						66532364	FGL83_RS09135	147		
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	854157	854303	+	WP_182055642.1	WP_182055642.1		hypothetical protein		66532364	FGL83_RS09135	147	48	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	854285	854869	+						66531428	FGL83_RS04415	585		old_locus_tag=FGL83_04415
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	854285	854869	+	WP_147000955.1	WP_147000955.1		DNA-3-methyladenine glycosylase I		66531428	FGL83_RS04415	585	194	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	854974	856467	+						66531429	FGL83_RS04420	1494		old_locus_tag=FGL83_04420
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	854974	856467	+	WP_147000956.1	WP_147000956.1		HD domain-containing protein		66531429	FGL83_RS04420	1494	497	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	856467	858611	+						66531430	FGL83_RS04425	2145		old_locus_tag=FGL83_04425
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	856467	858611	+	WP_243129781.1	WP_243129781.1		RNA degradosome polyphosphate kinase		66531430	FGL83_RS04425	2145	714	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	858608	859591	+						66531431	FGL83_RS04430	984		old_locus_tag=FGL83_04430
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	858608	859591	+	WP_147000958.1	WP_147000958.1		Ppx/GppA family phosphatase		66531431	FGL83_RS04430	984	327	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	859773	860408	-						66531432	FGL83_RS04435	636		old_locus_tag=FGL83_04435
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	859773	860408	-	WP_029509482.1	WP_029509482.1		YigZ family protein		66531432	FGL83_RS04435	636	211	
gene	pseudogene	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	860426	861703	+						66531433	FGL83_RS04440	1278		pseudo;old_locus_tag=FGL83_04440
CDS	without_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	860426	861703	+				DEAD/DEAH box helicase family protein		66531433	FGL83_RS04440	1278		pseudo
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	861700	862371	+						66531434	FGL83_RS04445	672		old_locus_tag=FGL83_04445
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	861700	862371	+	WP_147000959.1	WP_147000959.1		ComF family protein		66531434	FGL83_RS04445	672	223	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	862454	863002	+					raiA	66531435	FGL83_RS04450	549		old_locus_tag=FGL83_04450
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	862454	863002	+	WP_029509485.1	WP_029509485.1		ribosome-associated translation inhibitor RaiA	raiA	66531435	FGL83_RS04450	549	182	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	863135	864682	+						66531436	FGL83_RS04455	1548		old_locus_tag=FGL83_04455
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	863135	864682	+	WP_147000960.1	WP_147000960.1		ABC transporter permease		66531436	FGL83_RS04455	1548	515	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	864754	865344	+						66531437	FGL83_RS04460	591		old_locus_tag=FGL83_04460
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	864754	865344	+	WP_147000961.1	WP_147000961.1		TetR/AcrR family transcriptional regulator		66531437	FGL83_RS04460	591	196	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	865397	865546	+					rpmG	66531438	FGL83_RS04465	150		old_locus_tag=FGL83_04465
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	865397	865546	+	WP_010001468.1	WP_010001468.1		50S ribosomal protein L33	rpmG	66531438	FGL83_RS04465	150	49	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	865562	865735	+					secE	66531439	FGL83_RS04470	174		old_locus_tag=FGL83_04470
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	865562	865735	+	WP_029509487.1	WP_029509487.1		preprotein translocase subunit SecE	secE	66531439	FGL83_RS04470	174	57	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	865855	866481	+					nusG	66531440	FGL83_RS04475	627		old_locus_tag=FGL83_04475
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	865855	866481	+	WP_029509488.1	WP_029509488.1		transcription termination/antitermination protein NusG	nusG	66531440	FGL83_RS04475	627	208	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	866594	867058	+					rplK	66531441	FGL83_RS04480	465		old_locus_tag=FGL83_04480
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	866594	867058	+	WP_010001472.1	WP_010001472.1		50S ribosomal protein L11	rplK	66531441	FGL83_RS04480	465	154	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	867058	867750	+					rplA	66531442	FGL83_RS04485	693		old_locus_tag=FGL83_04485
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	867058	867750	+	WP_010001473.1	WP_010001473.1		50S ribosomal protein L1	rplA	66531442	FGL83_RS04485	693	230	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	867937	868512	+					rplJ	66531443	FGL83_RS04490	576		old_locus_tag=FGL83_04490
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	867937	868512	+	WP_010001474.1	WP_010001474.1		50S ribosomal protein L10	rplJ	66531443	FGL83_RS04490	576	191	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	868569	868934	+					rplL	66531444	FGL83_RS04495	366		old_locus_tag=FGL83_04495
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	868569	868934	+	WP_010001475.1	WP_010001475.1		50S ribosomal protein L7/L12	rplL	66531444	FGL83_RS04495	366	121	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	869055	869696	+						66531445	FGL83_RS04500	642		old_locus_tag=FGL83_04500
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	869055	869696	+	WP_147000962.1	WP_147000962.1		methyltransferase		66531445	FGL83_RS04500	642	213	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	869674	870183	+					tadA	66531446	FGL83_RS04505	510		old_locus_tag=FGL83_04505
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	869674	870183	+	WP_029509490.1	WP_029509490.1		tRNA adenosine(34) deaminase TadA	tadA	66531446	FGL83_RS04505	510	169	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	870246	870764	+						66531447	FGL83_RS04510	519		old_locus_tag=FGL83_04510
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	870246	870764	+	WP_010001480.1	WP_010001480.1		HD domain-containing protein		66531447	FGL83_RS04510	519	172	
gene	SRP_RNA	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	870790	870872	+					ffs	66531448	FGL83_RS04515	83		old_locus_tag=FGL83_04515
ncRNA	SRP_RNA	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	870790	870872	+				signal recognition particle sRNA small type	ffs	66531448	FGL83_RS04515	83		
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	870950	872728	+					dnaX	66531449	FGL83_RS04520	1779		old_locus_tag=FGL83_04520
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	870950	872728	+	WP_147000963.1	WP_147000963.1		DNA polymerase III subunit gamma/tau	dnaX	66531449	FGL83_RS04520	1779	592	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	872765	873370	+					recR	66531450	FGL83_RS04525	606		old_locus_tag=FGL83_04525
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	872765	873370	+	WP_010004631.1	WP_010004631.1		recombination mediator RecR	recR	66531450	FGL83_RS04525	606	201	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	873367	873627	+						66531451	FGL83_RS04530	261		old_locus_tag=FGL83_04530
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	873367	873627	+	WP_029509493.1	WP_029509493.1		YaaL family protein		66531451	FGL83_RS04530	261	86	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	873675	874328	+					tmk	66531452	FGL83_RS04535	654		old_locus_tag=FGL83_04535
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	873675	874328	+	WP_010004629.1	WP_010004629.1		dTMP kinase	tmk	66531452	FGL83_RS04535	654	217	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	874325	874654	+						66531453	FGL83_RS04540	330		old_locus_tag=FGL83_04540
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	874325	874654	+	WP_010004628.1	WP_010004628.1		cyclic-di-AMP receptor		66531453	FGL83_RS04540	330	109	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	874654	875574	+						66531454	FGL83_RS04545	921		old_locus_tag=FGL83_04545
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	874654	875574	+	WP_147000964.1	WP_147000964.1		DNA polymerase III subunit delta		66531454	FGL83_RS04545	921	306	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	875576	876451	+					rsmI	66531455	FGL83_RS04550	876		old_locus_tag=FGL83_04550
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	875576	876451	+	WP_147000965.1	WP_147000965.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI	66531455	FGL83_RS04550	876	291	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	876493	877224	+						66531456	FGL83_RS04555	732		old_locus_tag=FGL83_04555
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	876493	877224	+	WP_129873528.1	WP_129873528.1		thioesterase		66531456	FGL83_RS04555	732	243	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	877270	878262	+					galE	66531457	FGL83_RS04560	993		old_locus_tag=FGL83_04560
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	877270	878262	+	WP_147000966.1	WP_147000966.1		UDP-glucose 4-epimerase GalE	galE	66531457	FGL83_RS04560	993	330	
gene	tRNA	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	878393	878465	+						66531458	FGL83_RS04565	73		old_locus_tag=FGL83_04565
tRNA		GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	878393	878465	+				tRNA-Lys		66531458	FGL83_RS04565	73		anticodon=CTT
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	878692	879336	+						66531459	FGL83_RS04570	645		old_locus_tag=FGL83_04570
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	878692	879336	+	WP_019041830.1	WP_019041830.1		deoxynucleoside kinase		66531459	FGL83_RS04570	645	214	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	879383	880150	+					proC	66531460	FGL83_RS04575	768		old_locus_tag=FGL83_04575
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	879383	880150	+	WP_147000967.1	WP_147000967.1		pyrroline-5-carboxylate reductase	proC	66531460	FGL83_RS04575	768	255	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	880206	881435	-						66531461	FGL83_RS04580	1230		old_locus_tag=FGL83_04580
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	880206	881435	-	WP_147000968.1	WP_147000968.1		aminopeptidase		66531461	FGL83_RS04580	1230	409	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	881615	882352	+						66531462	FGL83_RS04585	738		old_locus_tag=FGL83_04585
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	881615	882352	+	WP_068853067.1	WP_068853067.1		1,4-beta-N-acetylmuramidase		66531462	FGL83_RS04585	738	245	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	882349	883350	+						66531463	FGL83_RS04590	1002		old_locus_tag=FGL83_04590
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	882349	883350	+	WP_029509501.1	WP_029509501.1		Gfo/Idh/MocA family oxidoreductase		66531463	FGL83_RS04590	1002	333	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	883354	884673	+						66531464	FGL83_RS04595	1320		old_locus_tag=FGL83_04595
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	883354	884673	+	WP_147000969.1	WP_147000969.1		DEAD/DEAH box helicase		66531464	FGL83_RS04595	1320	439	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	884732	885721	-						66531465	FGL83_RS04600	990		old_locus_tag=FGL83_04600
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	884732	885721	-	WP_147000970.1	WP_147000970.1		hypothetical protein		66531465	FGL83_RS04600	990	329	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	885772	886026	-						66531466	FGL83_RS04605	255		old_locus_tag=FGL83_04605
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	885772	886026	-	WP_147000971.1	WP_147000971.1		hypothetical protein		66531466	FGL83_RS04605	255	84	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	886110	886565	-						66531467	FGL83_RS04610	456		old_locus_tag=FGL83_04610
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	886110	886565	-	WP_068851608.1	WP_068851608.1		hypothetical protein		66531467	FGL83_RS04610	456	151	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	886771	887460	+						66531468	FGL83_RS04615	690		old_locus_tag=FGL83_04615
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	886771	887460	+	WP_029509505.1	WP_029509505.1		response regulator transcription factor		66531468	FGL83_RS04615	690	229	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	887453	888736	+						66531469	FGL83_RS04620	1284		old_locus_tag=FGL83_04620
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	887453	888736	+	WP_029509506.1	WP_029509506.1		HAMP domain-containing histidine kinase		66531469	FGL83_RS04620	1284	427	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	888791	889660	+						66531470	FGL83_RS04625	870		old_locus_tag=FGL83_04625
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	888791	889660	+	WP_010003617.1	WP_010003617.1		trypsin-like peptidase domain-containing protein		66531470	FGL83_RS04625	870	289	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	889828	891168	+					fucP	66531471	FGL83_RS04630	1341		old_locus_tag=FGL83_04630
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	889828	891168	+	WP_147000972.1	WP_147000972.1		L-fucose:H+ symporter permease	fucP	66531471	FGL83_RS04630	1341	446	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	891180	891569	+						66531472	FGL83_RS04635	390		old_locus_tag=FGL83_04635
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	891180	891569	+	WP_068851617.1	WP_068851617.1		VOC family protein		66531472	FGL83_RS04635	390	129	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	891607	891936	-						66531473	FGL83_RS04640	330		old_locus_tag=FGL83_04640
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	891607	891936	-	WP_029509510.1	WP_029509510.1		thioredoxin family protein		66531473	FGL83_RS04640	330	109	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	892456	893337	+						66531474	FGL83_RS04645	882		old_locus_tag=FGL83_04645
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	892456	893337	+	WP_147001485.1	WP_147001485.1		homoserine O-succinyltransferase		66531474	FGL83_RS04645	882	293	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	893358	894467	+						66531475	FGL83_RS04650	1110		old_locus_tag=FGL83_04650
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	893358	894467	+	WP_147000973.1	WP_147000973.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme		66531475	FGL83_RS04650	1110	369	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	894464	895609	+						66531476	FGL83_RS04655	1146		old_locus_tag=FGL83_04655
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	894464	895609	+	WP_147000974.1	WP_147000974.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme		66531476	FGL83_RS04655	1146	381	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	895624	896751	+						66531477	FGL83_RS04660	1128		old_locus_tag=FGL83_04660
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	895624	896751	+	WP_147000975.1	WP_147000975.1		vitamin B12 independent methionine synthase		66531477	FGL83_RS04660	1128	375	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	896785	897639	+						66531478	FGL83_RS04665	855		old_locus_tag=FGL83_04665
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	896785	897639	+	WP_147000976.1	WP_147000976.1		MetQ/NlpA family ABC transporter substrate-binding protein		66531478	FGL83_RS04665	855	284	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	897639	898115	+						66531479	FGL83_RS04670	477		old_locus_tag=FGL83_04670
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	897639	898115	+	WP_147000977.1	WP_147000977.1		S-ribosylhomocysteine lyase		66531479	FGL83_RS04670	477	158	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	898303	899436	+						66531480	FGL83_RS04675	1134		old_locus_tag=FGL83_04675
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	898303	899436	+	WP_147000978.1	WP_147000978.1		5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase		66531480	FGL83_RS04675	1134	377	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	899560	901164	+						66531481	FGL83_RS04680	1605		old_locus_tag=FGL83_04680
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	899560	901164	+	WP_147000979.1	WP_147000979.1		peptide ABC transporter substrate-binding protein		66531481	FGL83_RS04680	1605	534	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	901183	901905	+						66531482	FGL83_RS04685	723		old_locus_tag=FGL83_04685
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	901183	901905	+	WP_147000980.1	WP_147000980.1		gamma-glutamyl-gamma-aminobutyrate hydrolase family protein		66531482	FGL83_RS04685	723	240	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	902098	903942	+						66531483	FGL83_RS04690	1845		old_locus_tag=FGL83_04690
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	902098	903942	+	WP_029509519.1	WP_029509519.1		APC family permease		66531483	FGL83_RS04690	1845	614	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	903988	904176	+						66531484	FGL83_RS04695	189		old_locus_tag=FGL83_04695
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	903988	904176	+	WP_010000837.1	WP_010000837.1		hypothetical protein		66531484	FGL83_RS04695	189	62	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	904222	904953	-						66531485	FGL83_RS04700	732		old_locus_tag=FGL83_04700
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	904222	904953	-	WP_147000981.1	WP_147000981.1		glutamine amidotransferase		66531485	FGL83_RS04700	732	243	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	904953	906311	-						66531486	FGL83_RS04705	1359		old_locus_tag=FGL83_04705
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	904953	906311	-	WP_147000982.1	WP_147000982.1		Mur ligase family protein		66531486	FGL83_RS04705	1359	452	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	906536	907141	+						66531487	FGL83_RS04710	606		old_locus_tag=FGL83_04710
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	906536	907141	+	WP_055307443.1	WP_055307443.1		thymidine kinase		66531487	FGL83_RS04710	606	201	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	907243	908316	+					prfA	66531488	FGL83_RS04715	1074		old_locus_tag=FGL83_04715
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	907243	908316	+	WP_029509523.1	WP_029509523.1		peptide chain release factor 1	prfA	66531488	FGL83_RS04715	1074	357	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	908319	909326	+					prmC	66531489	FGL83_RS04720	1008		old_locus_tag=FGL83_04720
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	908319	909326	+	WP_147000983.1	WP_147000983.1		peptide chain release factor N(5)-glutamine methyltransferase	prmC	66531489	FGL83_RS04720	1008	335	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	909365	910372	+						66531490	FGL83_RS04725	1008		old_locus_tag=FGL83_04725
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	909365	910372	+	WP_147000984.1	WP_147000984.1		L-threonylcarbamoyladenylate synthase		66531490	FGL83_RS04725	1008	335	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	910625	910894	+						66531491	FGL83_RS04730	270		old_locus_tag=FGL83_04730
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	910625	910894	+	WP_010006425.1	WP_010006425.1		phosphocarrier protein HPr		66531491	FGL83_RS04730	270	89	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	910897	912612	+					ptsP	66531492	FGL83_RS04735	1716		old_locus_tag=FGL83_04735
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	910897	912612	+	WP_068851661.1	WP_068851661.1		phosphoenolpyruvate--protein phosphotransferase	ptsP	66531492	FGL83_RS04735	1716	571	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	912665	913375	+					tsaB	66531493	FGL83_RS04740	711		old_locus_tag=FGL83_04740
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	912665	913375	+	WP_147000985.1	WP_147000985.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB	66531493	FGL83_RS04740	711	236	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	913359	913916	+					rimI	66531494	FGL83_RS04745	558		old_locus_tag=FGL83_04745
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	913359	913916	+	WP_129873385.1	WP_129873385.1		ribosomal protein S18-alanine N-acetyltransferase	rimI	66531494	FGL83_RS04745	558	185	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	913891	914301	+					rimI	66531495	FGL83_RS04750	411		old_locus_tag=FGL83_04750
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	913891	914301	+	WP_147000986.1	WP_147000986.1		ribosomal protein S18-alanine N-acetyltransferase	rimI	66531495	FGL83_RS04750	411	136	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	914336	915346	+					tsaD	66531496	FGL83_RS04755	1011		old_locus_tag=FGL83_04755
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	914336	915346	+	WP_095652960.1	WP_095652960.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD	66531496	FGL83_RS04755	1011	336	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	915516	916163	+						66531497	FGL83_RS04760	648		old_locus_tag=FGL83_04760
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	915516	916163	+	WP_147001486.1	WP_147001486.1		redox-sensing transcriptional repressor Rex		66531497	FGL83_RS04760	648	215	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	916172	917209	+						66531498	FGL83_RS04765	1038		old_locus_tag=FGL83_04765
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	916172	917209	+	WP_095652959.1	WP_095652959.1		peptidoglycan bridge formation glycyltransferase FemA/FemB family protein		66531498	FGL83_RS04765	1038	345	
