# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
tRNA		GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	957495	957568	-				tRNA-Met		61187050	FGL89_RS04770	74		anticodon=CAT
gene	tRNA	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	957596	957669	-						61187051	FGL89_RS04775	74		old_locus_tag=FGL89_04775
tRNA		GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	957596	957669	-				tRNA-Pro		61187051	FGL89_RS04775	74		anticodon=TGG
gene	tRNA	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	957735	957808	-						61187052	FGL89_RS04780	74		old_locus_tag=FGL89_04780
tRNA		GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	957735	957808	-				tRNA-Arg		61187052	FGL89_RS04780	74		anticodon=ACG
gene	tRNA	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	957814	957897	-						61187053	FGL89_RS04785	84		old_locus_tag=FGL89_04785
tRNA		GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	957814	957897	-				tRNA-Leu		61187053	FGL89_RS04785	84		anticodon=TAA
gene	tRNA	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	957903	957974	-						61187054	FGL89_RS04790	72		old_locus_tag=FGL89_04790
tRNA		GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	957903	957974	-				tRNA-Gly		61187054	FGL89_RS04790	72		anticodon=GCC
gene	tRNA	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	957983	958055	-						61187055	FGL89_RS04795	73		old_locus_tag=FGL89_04795
tRNA		GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	957983	958055	-				tRNA-Thr		61187055	FGL89_RS04795	73		anticodon=TGT
gene	tRNA	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	958095	958167	-						61187056	FGL89_RS04800	73		old_locus_tag=FGL89_04800
tRNA		GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	958095	958167	-				tRNA-Val		61187056	FGL89_RS04800	73		anticodon=TAC
gene	tRNA	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	958172	958260	-						61187057	FGL89_RS04805	89		old_locus_tag=FGL89_04805
tRNA		GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	958172	958260	-				tRNA-Ser		61187057	FGL89_RS04805	89		anticodon=GGA
gene	rRNA	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	958313	958429	-					rrf	61187058	FGL89_RS04810	117		old_locus_tag=FGL89_04810
rRNA		GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	958313	958429	-				5S ribosomal RNA	rrf	61187058	FGL89_RS04810	117		
gene	rRNA	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	958527	961441	-						61187059	FGL89_RS04815	2915		old_locus_tag=FGL89_04815
rRNA		GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	958527	961441	-				23S ribosomal RNA		61187059	FGL89_RS04815	2915		
gene	tRNA	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	961627	961699	-						61187060	FGL89_RS04820	73		old_locus_tag=FGL89_04820
tRNA		GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	961627	961699	-				tRNA-Ala		61187060	FGL89_RS04820	73		anticodon=TGC
gene	rRNA	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	961814	963363	-						61187061	FGL89_RS04825	1550		old_locus_tag=FGL89_04825
rRNA		GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	961814	963363	-				16S ribosomal RNA		61187061	FGL89_RS04825	1550		
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	963901	965082	-						61187062	FGL89_RS04830	1182		old_locus_tag=FGL89_04830
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	963901	965082	-	WP_014973564.1	WP_014973564.1		pyridoxal phosphate-dependent aminotransferase		61187062	FGL89_RS04830	1182	393	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	965091	965879	-						61187063	FGL89_RS04835	789		old_locus_tag=FGL89_04835
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	965091	965879	-	WP_014973563.1	WP_014973563.1		carbon-nitrogen family hydrolase		61187063	FGL89_RS04835	789	262	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	965981	966814	-					menB	61187064	FGL89_RS04840	834		old_locus_tag=FGL89_04840
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	965981	966814	-	WP_014973562.1	WP_014973562.1		1,4-dihydroxy-2-naphthoyl-CoA synthase	menB	61187064	FGL89_RS04840	834	277	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	966852	967220	+						61187065	FGL89_RS04845	369		old_locus_tag=FGL89_04845
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	966852	967220	+	WP_014973561.1	WP_014973561.1		PaaI family thioesterase		61187065	FGL89_RS04845	369	122	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	967217	968254	-					asp3	61187066	FGL89_RS04850	1038		old_locus_tag=FGL89_04850
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	967217	968254	-	WP_014973560.1	WP_014973560.1		accessory Sec system protein Asp3	asp3	61187066	FGL89_RS04850	1038	345	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	968260	969786	-					asp2	61187067	FGL89_RS04855	1527		old_locus_tag=FGL89_04855
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	968260	969786	-	WP_014973559.1	WP_014973559.1		accessory Sec system protein Asp2	asp2	61187067	FGL89_RS04855	1527	508	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	969787	971280	-					asp1	61187068	FGL89_RS04860	1494		old_locus_tag=FGL89_04860
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	969787	971280	-	WP_014973558.1	WP_014973558.1		accessory Sec system protein Asp1	asp1	61187068	FGL89_RS04860	1494	497	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	971461	972324	-						61187069	FGL89_RS04865	864		old_locus_tag=FGL89_04865
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	971461	972324	-	WP_014973557.1	WP_014973557.1		NAD(P)-dependent oxidoreductase		61187069	FGL89_RS04865	864	287	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	972333	973322	-						61187070	FGL89_RS04870	990		old_locus_tag=FGL89_04870
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	972333	973322	-	WP_014973556.1	WP_014973556.1		D-2-hydroxyacid dehydrogenase		61187070	FGL89_RS04870	990	329	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	973383	974630	-					tyrS	61187071	FGL89_RS04875	1248		old_locus_tag=FGL89_04875
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	973383	974630	-	WP_014973555.1	WP_014973555.1		tyrosine--tRNA ligase	tyrS	61187071	FGL89_RS04875	1248	415	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	975102	975779	+						61187072	FGL89_RS04880	678		old_locus_tag=FGL89_04880
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	975102	975779	+	WP_243129491.1	WP_243129491.1		DUF975 family protein		61187072	FGL89_RS04880	678	225	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	975888	976151	-						61187073	FGL89_RS04885	264		old_locus_tag=FGL89_04885
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	975888	976151	-	WP_014973553.1	WP_014973553.1		bacteriocin immunity protein		61187073	FGL89_RS04885	264	87	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	976279	976683	-						61187074	FGL89_RS04890	405		old_locus_tag=FGL89_04890
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	976279	976683	-	WP_014973552.1	WP_014973552.1		GtrA family protein		61187074	FGL89_RS04890	405	134	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	976715	977923	-						61187075	FGL89_RS04895	1209		old_locus_tag=FGL89_04895
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	976715	977923	-	WP_014973551.1	WP_014973551.1		MFS transporter		61187075	FGL89_RS04895	1209	402	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	978099	980849	-						61187076	FGL89_RS04900	2751		old_locus_tag=FGL89_04900
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	978099	980849	-	WP_014973550.1	WP_014973550.1		YhgE/Pip domain-containing protein		61187076	FGL89_RS04900	2751	916	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	980976	981590	+						61187077	FGL89_RS04905	615		old_locus_tag=FGL89_04905
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	980976	981590	+	WP_014973549.1	WP_014973549.1		TetR/AcrR family transcriptional regulator		61187077	FGL89_RS04905	615	204	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	982027	982764	+						61187078	FGL89_RS04910	738		old_locus_tag=FGL89_04910
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	982027	982764	+	WP_014973548.1	WP_014973548.1		helix-turn-helix domain-containing protein		61187078	FGL89_RS04910	738	245	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	983019	983369	+						61187079	FGL89_RS04915	351		old_locus_tag=FGL89_04915
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	983019	983369	+	WP_014973547.1	WP_014973547.1		PadR family transcriptional regulator		61187079	FGL89_RS04915	351	116	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	983366	984703	+						61187080	FGL89_RS04920	1338		old_locus_tag=FGL89_04920
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	983366	984703	+	WP_014973546.1	WP_014973546.1		DUF4097 family beta strand repeat-containing protein		61187080	FGL89_RS04920	1338	445	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	984736	984987	+						61187081	FGL89_RS04925	252		old_locus_tag=FGL89_04925
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	984736	984987	+	WP_147000441.1	WP_147000441.1		PspC domain-containing protein		61187081	FGL89_RS04925	252	83	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	985179	987737	-					gyrA	61187082	FGL89_RS04930	2559		old_locus_tag=FGL89_04930
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	985179	987737	-	WP_014973544.1	WP_014973544.1		DNA gyrase subunit A	gyrA	61187082	FGL89_RS04930	2559	852	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	987829	989838	-					gyrB	61187083	FGL89_RS04935	2010		old_locus_tag=FGL89_04935
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	987829	989838	-	WP_014973543.1	WP_014973543.1		DNA topoisomerase (ATP-hydrolyzing) subunit B	gyrB	61187083	FGL89_RS04935	2010	669	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	989903	991033	-					recF	61187084	FGL89_RS04940	1131		old_locus_tag=FGL89_04940
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	989903	991033	-	WP_014973542.1	WP_014973542.1		DNA replication/repair protein RecF	recF	61187084	FGL89_RS04940	1131	376	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	991015	991470	-					yaaA	61187085	FGL89_RS04945	456		old_locus_tag=FGL89_04945
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	991015	991470	-	WP_014973541.1	WP_014973541.1		S4 domain-containing protein YaaA	yaaA	61187085	FGL89_RS04945	456	151	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	991628	992761	-					dnaN	61187086	FGL89_RS04950	1134		old_locus_tag=FGL89_04950
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	991628	992761	-	WP_014973540.1	WP_014973540.1		DNA polymerase III subunit beta	dnaN	61187086	FGL89_RS04950	1134	377	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	992955	994301	-					dnaA	61187087	FGL89_RS04955	1347		old_locus_tag=FGL89_04955
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	992955	994301	-	WP_014973539.1	WP_014973539.1		chromosomal replication initiator protein DnaA	dnaA	61187087	FGL89_RS04955	1347	448	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	994801	995334	+						61187088	FGL89_RS04960	534		old_locus_tag=FGL89_04960
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	994801	995334	+	WP_014975076.1	WP_014975076.1		rRNA large subunit pseudouridine synthase E		61187088	FGL89_RS04960	534	177	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	995404	996123	+						61187089	FGL89_RS04965	720		old_locus_tag=FGL89_04965
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	995404	996123	+	WP_014975075.1	WP_014975075.1		YebC/PmpR family DNA-binding transcriptional regulator		61187089	FGL89_RS04965	720	239	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	996316	996450	+					rpmH	61187090	FGL89_RS04970	135		old_locus_tag=FGL89_04970
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	996316	996450	+	WP_002816117.1	WP_002816117.1		50S ribosomal protein L34	rpmH	61187090	FGL89_RS04970	135	44	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	996546	996893	+					rnpA	61187091	FGL89_RS04975	348		old_locus_tag=FGL89_04975
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	996546	996893	+	WP_014975074.1	WP_014975074.1		ribonuclease P protein component	rnpA	61187091	FGL89_RS04975	348	115	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	996897	997736	+					yidC	61187092	FGL89_RS04980	840		old_locus_tag=FGL89_04980
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	996897	997736	+	WP_014975073.1	WP_014975073.1		membrane protein insertase YidC	yidC	61187092	FGL89_RS04980	840	279	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	998114	998572	+						61187093	FGL89_RS04985	459		old_locus_tag=FGL89_04985
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	998114	998572	+	WP_014975072.1	WP_014975072.1		GNAT family N-acetyltransferase		61187093	FGL89_RS04985	459	152	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	998556	999479	+						61187094	FGL89_RS04990	924		old_locus_tag=FGL89_04990
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	998556	999479	+	WP_014975071.1	WP_014975071.1		magnesium transporter CorA family protein		61187094	FGL89_RS04990	924	307	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	999543	1000112	+						61187095	FGL89_RS04995	570		old_locus_tag=FGL89_04995
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	999543	1000112	+	WP_014975070.1	WP_014975070.1		xanthine phosphoribosyltransferase		61187095	FGL89_RS04995	570	189	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1000250	1001239	+						61187096	FGL89_RS05000	990		old_locus_tag=FGL89_05000
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1000250	1001239	+	WP_041773248.1	WP_041773248.1		LacI family transcriptional regulator		61187096	FGL89_RS05000	990	329	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1001460	1001858	+					rbsD	61187097	FGL89_RS05005	399		old_locus_tag=FGL89_05005
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1001460	1001858	+	WP_014975068.1	WP_014975068.1		D-ribose pyranase	rbsD	61187097	FGL89_RS05005	399	132	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1001885	1003375	+						61187098	FGL89_RS05010	1491		old_locus_tag=FGL89_05010
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1001885	1003375	+	WP_014975067.1	WP_014975067.1		sugar ABC transporter ATP-binding protein		61187098	FGL89_RS05010	1491	496	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1003372	1004358	+					rbsC	61187099	FGL89_RS05015	987		old_locus_tag=FGL89_05015
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1003372	1004358	+	WP_014975066.1	WP_014975066.1		ribose ABC transporter permease	rbsC	61187099	FGL89_RS05015	987	328	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1004376	1005332	+						61187100	FGL89_RS05020	957		old_locus_tag=FGL89_05020
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1004376	1005332	+	WP_014975065.1	WP_014975065.1		D-ribose ABC transporter substrate-binding protein		61187100	FGL89_RS05020	957	318	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1005376	1006323	+					rbsK	61187101	FGL89_RS05025	948		old_locus_tag=FGL89_05025
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1005376	1006323	+	WP_014975064.1	WP_014975064.1		ribokinase	rbsK	61187101	FGL89_RS05025	948	315	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1006320	1007003	+					rpiA	61187102	FGL89_RS05030	684		old_locus_tag=FGL89_05030
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1006320	1007003	+	WP_014975063.1	WP_014975063.1		ribose-5-phosphate isomerase RpiA	rpiA	61187102	FGL89_RS05030	684	227	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1007129	1007377	+						61187103	FGL89_RS05035	249		old_locus_tag=FGL89_05035
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1007129	1007377	+	WP_014975062.1	WP_014975062.1		GlsB/YeaQ/YmgE family stress response membrane protein		61187103	FGL89_RS05035	249	82	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1007577	1008407	+						61187104	FGL89_RS05040	831		old_locus_tag=FGL89_05040
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1007577	1008407	+	WP_014975061.1	WP_014975061.1		CHAP domain-containing protein		61187104	FGL89_RS05040	831	276	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1008523	1009959	-						61187105	FGL89_RS05045	1437		old_locus_tag=FGL89_05045
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1008523	1009959	-	WP_014975060.1	WP_014975060.1		glutamate--cysteine ligase		61187105	FGL89_RS05045	1437	478	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1010366	1011112	+						61187106	FGL89_RS05050	747		old_locus_tag=FGL89_05050
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1010366	1011112	+	WP_014975059.1	WP_014975059.1		amino acid ABC transporter permease		61187106	FGL89_RS05050	747	248	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1011166	1011993	+						61187107	FGL89_RS05055	828		old_locus_tag=FGL89_05055
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1011166	1011993	+	WP_135197942.1	WP_135197942.1		transporter substrate-binding domain-containing protein		61187107	FGL89_RS05055	828	275	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1012006	1012710	+						61187108	FGL89_RS05060	705		old_locus_tag=FGL89_05060
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1012006	1012710	+	WP_014975057.1	WP_014975057.1		amino acid ABC transporter permease		61187108	FGL89_RS05060	705	234	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1012713	1013450	+						61187109	FGL89_RS05065	738		old_locus_tag=FGL89_05065
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1012713	1013450	+	WP_014975056.1	WP_014975056.1		amino acid ABC transporter ATP-binding protein		61187109	FGL89_RS05065	738	245	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1013478	1014713	+						61187110	FGL89_RS05070	1236		old_locus_tag=FGL89_05070
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1013478	1014713	+	WP_014975055.1	WP_014975055.1		PLP-dependent aminotransferase family protein		61187110	FGL89_RS05070	1236	411	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1014732	1015703	+						61187111	FGL89_RS05075	972		old_locus_tag=FGL89_05075
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1014732	1015703	+	WP_014975054.1	WP_014975054.1		2-hydroxyacid dehydrogenase		61187111	FGL89_RS05075	972	323	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1015714	1016487	+						61187112	FGL89_RS05080	774		old_locus_tag=FGL89_05080
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1015714	1016487	+	WP_014975053.1	WP_014975053.1		amino acid ABC transporter ATP-binding protein		61187112	FGL89_RS05080	774	257	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1016484	1017716	+						61187113	FGL89_RS05085	1233		old_locus_tag=FGL89_05085
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1016484	1017716	+	WP_223824461.1	WP_223824461.1		MFS transporter		61187113	FGL89_RS05085	1233	410	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1018417	1019486	-						61187115	FGL89_RS05095	1070		old_locus_tag=FGL89_05095
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1018417	1019486	-	WP_105451717.1	WP_105451717.1		IS3 family transposase		61187115	FGL89_RS05095	1071	356	ribosomal_slippage
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1020462	1021139	+						61187116	FGL89_RS05105	678		old_locus_tag=FGL89_05105
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1020462	1021139	+	WP_014975026.1	WP_014975026.1		CPBP family intramembrane metalloprotease		61187116	FGL89_RS05105	678	225	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1021299	1022231	-					rihC	61187117	FGL89_RS05110	933		old_locus_tag=FGL89_05110
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1021299	1022231	-	WP_014975025.1	WP_014975025.1		ribonucleoside hydrolase RihC	rihC	61187117	FGL89_RS05110	933	310	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1022261	1023484	-						61187118	FGL89_RS05115	1224		old_locus_tag=FGL89_05115
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1022261	1023484	-	WP_014975024.1	WP_014975024.1		nucleoside transporter		61187118	FGL89_RS05115	1224	407	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1024066	1025364	+						61187119	FGL89_RS05120	1299		old_locus_tag=FGL89_05120
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1024066	1025364	+	WP_014975023.1	WP_014975023.1		GHKL domain-containing protein		61187119	FGL89_RS05120	1299	432	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1025380	1026084	+						61187120	FGL89_RS05125	705		old_locus_tag=FGL89_05125
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1025380	1026084	+	WP_014975022.1	WP_014975022.1		LytTR family transcriptional regulator DNA-binding domain-containing protein		61187120	FGL89_RS05125	705	234	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1026193	1028049	+						61187121	FGL89_RS05130	1857		old_locus_tag=FGL89_05130
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1026193	1028049	+	WP_014975021.1	WP_014975021.1		FAD/NAD(P)-binding protein		61187121	FGL89_RS05130	1857	618	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1028143	1028949	+						61187122	FGL89_RS05135	807		old_locus_tag=FGL89_05135
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1028143	1028949	+	WP_014975020.1	WP_014975020.1		Cof-type HAD-IIB family hydrolase		61187122	FGL89_RS05135	807	268	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1028964	1029869	-						61187123	FGL89_RS05140	906		old_locus_tag=FGL89_05140
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1028964	1029869	-	WP_014975019.1	WP_014975019.1		alpha/beta hydrolase		61187123	FGL89_RS05140	906	301	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1029940	1030479	-						61187124	FGL89_RS05145	540		old_locus_tag=FGL89_05145
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1029940	1030479	-	WP_014975018.1	WP_014975018.1		DUF1440 domain-containing protein		61187124	FGL89_RS05145	540	179	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1030827	1031888	+						61187125	FGL89_RS05150	1062		old_locus_tag=FGL89_05150
