# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1287507	1287953	-	WP_010294235.1	WP_010294235.1		hypothetical protein		64344896	I6H60_RS06175	447	148	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1287955	1289049	-						64344897	I6H60_RS06180	1095		old_locus_tag=I6H60_06180
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1287955	1289049	-	WP_010294237.1	WP_010294237.1		M24B family metallopeptidase		64344897	I6H60_RS06180	1095	364	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1289123	1289434	-					rpmA	64344898	I6H60_RS06185	312		old_locus_tag=I6H60_06185
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1289123	1289434	-	WP_171030163.1	WP_171030163.1		50S ribosomal protein L27	rpmA	64344898	I6H60_RS06185	312	103	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1289472	1289771	-					rplU	64344899	I6H60_RS06190	300		old_locus_tag=I6H60_06190
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1289472	1289771	-	WP_004911533.1	WP_004911533.1		50S ribosomal protein L21	rplU	64344899	I6H60_RS06190	300	99	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1289919	1290497	-						64344900	I6H60_RS06195	579		old_locus_tag=I6H60_06195
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1289919	1290497	-	WP_010293306.1	WP_010293306.1		TetR/AcrR family transcriptional regulator C-terminal domain-containing protein		64344900	I6H60_RS06195	579	192	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1291099	1291617	-						64344901	I6H60_RS06200	519		old_locus_tag=I6H60_06200
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1291099	1291617	-	WP_010293303.1	WP_010293303.1		hypothetical protein		64344901	I6H60_RS06200	519	172	
gene	tRNA	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1291716	1291789	+						64344902	I6H60_RS06205	74		old_locus_tag=I6H60_06205
tRNA		GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1291716	1291789	+				tRNA-Arg		64344902	I6H60_RS06205	74		anticodon=TCT
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1291973	1292371	-						64344903	I6H60_RS06210	399		old_locus_tag=I6H60_06210
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1291973	1292371	-	WP_010276329.1	WP_010276329.1		hypothetical protein		64344903	I6H60_RS06210	399	132	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1293319	1293900	-						64344904	I6H60_RS06215	582		old_locus_tag=I6H60_06215
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1293319	1293900	-	WP_010276334.1	WP_010276334.1		hypothetical protein		64344904	I6H60_RS06215	582	193	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1293912	1294313	-						64344905	I6H60_RS06220	402		old_locus_tag=I6H60_06220
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1293912	1294313	-	WP_010276339.1	WP_010276339.1		hypothetical protein		64344905	I6H60_RS06220	402	133	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1294453	1294926	-						64344906	I6H60_RS06225	474		old_locus_tag=I6H60_06225
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1294453	1294926	-	WP_010276344.1	WP_010276344.1		holin		64344906	I6H60_RS06225	474	157	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1294936	1296027	-						64344907	I6H60_RS06230	1092		old_locus_tag=I6H60_06230
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1294936	1296027	-	WP_010276351.1	WP_010276351.1		lysozyme M1 (1,4-beta-N-acetylmuramidase)		64344907	I6H60_RS06230	1092	363	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1296040	1296279	-						64344908	I6H60_RS06235	240		old_locus_tag=I6H60_06235
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1296040	1296279	-	WP_010276355.1	WP_010276355.1		hypothetical protein		64344908	I6H60_RS06235	240	79	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1296281	1296517	-						64344909	I6H60_RS06240	237		old_locus_tag=I6H60_06240
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1296281	1296517	-	WP_010276358.1	WP_010276358.1		hypothetical protein		64344909	I6H60_RS06240	237	78	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1296650	1302454	-						64344910	I6H60_RS06245	5805		old_locus_tag=I6H60_06245
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1296650	1302454	-	WP_168441502.1	WP_168441502.1		gp58-like family protein		64344910	I6H60_RS06245	5805	1934	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1302451	1303176	-						64344911	I6H60_RS06250	726		old_locus_tag=I6H60_06250
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1302451	1303176	-	WP_010276367.1	WP_010276367.1		phage putative tail component		64344911	I6H60_RS06250	726	241	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1303180	1306062	-						64344912	I6H60_RS06255	2883		old_locus_tag=I6H60_06255
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1303180	1306062	-	WP_010276369.1	WP_010276369.1		phage tail tape measure protein		64344912	I6H60_RS06255	2883	960	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1306319	1306681	-						64344913	I6H60_RS06260	363		old_locus_tag=I6H60_06260
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1306319	1306681	-	WP_010276374.1	WP_010276374.1		hypothetical protein		64344913	I6H60_RS06260	363	120	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1306729	1307310	-						64344914	I6H60_RS06265	582		old_locus_tag=I6H60_06265
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1306729	1307310	-	WP_010276377.1	WP_010276377.1		phage tail protein		64344914	I6H60_RS06265	582	193	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1307312	1307644	-						64344915	I6H60_RS06270	333		old_locus_tag=I6H60_06270
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1307312	1307644	-	WP_010276380.1	WP_010276380.1		hypothetical protein		64344915	I6H60_RS06270	333	110	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1307641	1307997	-						64344916	I6H60_RS06275	357		old_locus_tag=I6H60_06275
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1307641	1307997	-	WP_010276382.1	WP_010276382.1		HK97 gp10 family phage protein		64344916	I6H60_RS06275	357	118	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1307984	1308292	-						64344917	I6H60_RS06280	309		old_locus_tag=I6H60_06280
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1307984	1308292	-	WP_010276385.1	WP_010276385.1		hypothetical protein		64344917	I6H60_RS06280	309	102	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1308282	1308596	-						64344918	I6H60_RS06285	315		old_locus_tag=I6H60_06285
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1308282	1308596	-	WP_010276388.1	WP_010276388.1		phage protein (for DNA packaging)		64344918	I6H60_RS06285	315	104	
gene	pseudogene	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1308636	1308761	-						71455192	I6H60_RS10625	126		partial;pseudo
CDS	without_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1308636	1308761	-				HeH/LEM domain-containing protein		71455192	I6H60_RS10625	126		partial;pseudo
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1308784	1309992	-						71455193	I6H60_RS10630	1209		
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1308784	1309992	-	WP_010276397.1	WP_010276397.1		phage major capsid protein		71455193	I6H60_RS10630	1209	402	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1309989	1310555	-						64344920	I6H60_RS06295	567		old_locus_tag=I6H60_06295
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1309989	1310555	-	WP_010276400.1	WP_010276400.1		HK97 family phage prohead protease		64344920	I6H60_RS06295	567	188	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1310533	1311690	-						64344921	I6H60_RS06300	1158		old_locus_tag=I6H60_06300
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1310533	1311690	-	WP_198489497.1	WP_198489497.1		phage portal protein		64344921	I6H60_RS06300	1158	385	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1311687	1311872	-						64344922	I6H60_RS06305	186		old_locus_tag=I6H60_06305
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1311687	1311872	-	WP_010276406.1	WP_010276406.1		hypothetical protein		64344922	I6H60_RS06305	186	61	
gene	pseudogene	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1311869	1313417	-						71455194	I6H60_RS10635	1549		pseudo
CDS	without_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1311869	1313417	-				terminase large subunit		71455194	I6H60_RS10635	1549		pseudo
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1313874	1314356	-						64344926	I6H60_RS06325	483		old_locus_tag=I6H60_06325
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1313874	1314356	-	WP_010276412.1	WP_010276412.1		phage terminase small subunit P27 family		64344926	I6H60_RS06325	483	160	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1314687	1314875	-						64344927	I6H60_RS06330	189		old_locus_tag=I6H60_06330
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1314687	1314875	-	WP_198489502.1	WP_198489502.1		hypothetical protein		64344927	I6H60_RS06330	189	62	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1314993	1315340	-						64344928	I6H60_RS06335	348		old_locus_tag=I6H60_06335
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1314993	1315340	-	WP_010276418.1	WP_010276418.1		hypothetical protein		64344928	I6H60_RS06335	348	115	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1315376	1315546	-						64344929	I6H60_RS06340	171		old_locus_tag=I6H60_06340
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1315376	1315546	-	WP_010276420.1	WP_010276420.1		hypothetical protein		64344929	I6H60_RS06340	171	56	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1315636	1316787	-						64344930	I6H60_RS06345	1152		old_locus_tag=I6H60_06345
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1315636	1316787	-	WP_243282481.1	WP_243282481.1		helix-turn-helix domain-containing protein		64344930	I6H60_RS06345	1152	383	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1316765	1316962	-						64344931	I6H60_RS06350	198		old_locus_tag=I6H60_06350
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1316765	1316962	-	WP_198489524.1	WP_198489524.1		hypothetical protein		64344931	I6H60_RS06350	198	65	
gene	pseudogene	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1316932	1317206	-						71455195	I6H60_RS10640	275		partial;pseudo
CDS	without_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1316932	1317206	-				hypothetical protein		71455195	I6H60_RS10640	275		partial;pseudo
gene	pseudogene	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1317398	1317949	-						64344932	I6H60_RS06355	552		partial;pseudo;old_locus_tag=I6H60_06355
CDS	without_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1317398	1317949	-				DNA adenine methylase		64344932	I6H60_RS06355	552		partial;pseudo
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1318370	1318762	-						64344933	I6H60_RS06360	393		old_locus_tag=I6H60_06360
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1318370	1318762	-	WP_010276432.1	WP_010276432.1		DUF722 domain-containing protein		64344933	I6H60_RS06360	393	130	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1318773	1318982	-						64344934	I6H60_RS06365	210		old_locus_tag=I6H60_06365
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1318773	1318982	-	WP_198489504.1	WP_198489504.1		hypothetical protein		64344934	I6H60_RS06365	210	69	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1319192	1319374	-						64344935	I6H60_RS06370	183		old_locus_tag=I6H60_06370
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1319192	1319374	-	WP_010276446.1	WP_010276446.1		hypothetical protein		64344935	I6H60_RS06370	183	60	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1319374	1319919	-						64344936	I6H60_RS06375	546		old_locus_tag=I6H60_06375
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1319374	1319919	-	WP_010276450.1	WP_010276450.1		hypothetical protein		64344936	I6H60_RS06375	546	181	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1319919	1320266	-						64344937	I6H60_RS06380	348		old_locus_tag=I6H60_06380
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1319919	1320266	-	WP_010276455.1	WP_010276455.1		hypothetical protein		64344937	I6H60_RS06380	348	115	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1320280	1320546	-						64344938	I6H60_RS06385	267		old_locus_tag=I6H60_06385
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1320280	1320546	-	WP_010276459.1	WP_010276459.1		hypothetical protein		64344938	I6H60_RS06385	267	88	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1320539	1320835	-						64344939	I6H60_RS06390	297		old_locus_tag=I6H60_06390
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1320539	1320835	-	WP_243282488.1	WP_243282488.1		RusA family crossover junction endodeoxyribonuclease		64344939	I6H60_RS06390	297	98	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1320990	1321286	-						64344940	I6H60_RS06395	297		old_locus_tag=I6H60_06395
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1320990	1321286	-	WP_010276466.1	WP_010276466.1		hypothetical protein		64344940	I6H60_RS06395	297	98	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1321412	1322113	-						64344941	I6H60_RS06400	702		old_locus_tag=I6H60_06400
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1321412	1322113	-	WP_010276470.1	WP_010276470.1		putative HNHc nuclease		64344941	I6H60_RS06400	702	233	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1322110	1322406	-						64344942	I6H60_RS06405	297		old_locus_tag=I6H60_06405
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1322110	1322406	-	WP_010276474.1	WP_010276474.1		hypothetical protein		64344942	I6H60_RS06405	297	98	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1322403	1322669	-						64344943	I6H60_RS06410	267		old_locus_tag=I6H60_06410
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1322403	1322669	-	WP_010276479.1	WP_010276479.1		hypothetical protein		64344943	I6H60_RS06410	267	88	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1322639	1323526	-						64344944	I6H60_RS06415	888		old_locus_tag=I6H60_06415
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1322639	1323526	-	WP_010276483.1	WP_010276483.1		phage replisome organizer N-terminal domain-containing protein		64344944	I6H60_RS06415	888	295	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1323670	1324326	-						64344945	I6H60_RS06420	657		old_locus_tag=I6H60_06420
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1323670	1324326	-	WP_010276487.1	WP_010276487.1		hypothetical protein		64344945	I6H60_RS06420	657	218	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1324326	1325138	-						64344946	I6H60_RS06425	813		old_locus_tag=I6H60_06425
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1324326	1325138	-	WP_010276489.1	WP_010276489.1		recombinase RecT		64344946	I6H60_RS06425	813	270	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1325141	1325425	-						64344947	I6H60_RS06430	285		old_locus_tag=I6H60_06430
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1325141	1325425	-	WP_010276493.1	WP_010276493.1		hypothetical protein		64344947	I6H60_RS06430	285	94	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1325516	1325740	-						64344948	I6H60_RS06435	225		old_locus_tag=I6H60_06435
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1325516	1325740	-	WP_010276497.1	WP_010276497.1		hypothetical protein		64344948	I6H60_RS06435	225	74	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1325745	1325909	-						64344949	I6H60_RS06440	165		old_locus_tag=I6H60_06440
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1325745	1325909	-	WP_010276501.1	WP_010276501.1		hypothetical protein		64344949	I6H60_RS06440	165	54	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1325974	1326558	+						64344950	I6H60_RS06445	585		old_locus_tag=I6H60_06445
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1325974	1326558	+	WP_010276504.1	WP_010276504.1		hypothetical protein		64344950	I6H60_RS06445	585	194	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1326640	1327368	-						64344951	I6H60_RS06450	729		old_locus_tag=I6H60_06450
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1326640	1327368	-	WP_010276507.1	WP_010276507.1		phage antirepressor KilAC domain-containing protein		64344951	I6H60_RS06450	729	242	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1327374	1327568	-						64344952	I6H60_RS06455	195		old_locus_tag=I6H60_06455
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1327374	1327568	-	WP_010276512.1	WP_010276512.1		hypothetical protein		64344952	I6H60_RS06455	195	64	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1327584	1327808	-						64344953	I6H60_RS06460	225		old_locus_tag=I6H60_06460
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1327584	1327808	-	WP_010276515.1	WP_010276515.1		hypothetical protein		64344953	I6H60_RS06460	225	74	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1328076	1328429	+						64344954	I6H60_RS06465	354		old_locus_tag=I6H60_06465
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1328076	1328429	+	WP_010276519.1	WP_010276519.1		helix-turn-helix transcriptional regulator		64344954	I6H60_RS06465	354	117	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1328426	1328860	+						64344955	I6H60_RS06470	435		old_locus_tag=I6H60_06470
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1328426	1328860	+	WP_010276522.1	WP_010276522.1		hypothetical protein		64344955	I6H60_RS06470	435	144	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1328917	1329609	+						64344956	I6H60_RS06475	693		old_locus_tag=I6H60_06475
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1328917	1329609	+	WP_010276526.1	WP_010276526.1		tcdA-E operon negative regulator		64344956	I6H60_RS06475	693	230	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1329776	1330846	+						64344957	I6H60_RS06480	1071		old_locus_tag=I6H60_06480
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1329776	1330846	+	WP_010276532.1	WP_010276532.1		site-specific integrase		64344957	I6H60_RS06480	1071	356	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1331103	1331501	-						64344958	I6H60_RS06485	399		old_locus_tag=I6H60_06485
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1331103	1331501	-	WP_010276329.1	WP_010276329.1		hypothetical protein		64344958	I6H60_RS06485	399	132	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1332449	1333030	-						64344959	I6H60_RS06490	582		old_locus_tag=I6H60_06490
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1332449	1333030	-	WP_010276334.1	WP_010276334.1		hypothetical protein		64344959	I6H60_RS06490	582	193	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1333042	1333443	-						64344960	I6H60_RS06495	402		old_locus_tag=I6H60_06495
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1333042	1333443	-	WP_010276339.1	WP_010276339.1		hypothetical protein		64344960	I6H60_RS06495	402	133	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1333583	1334056	-						64344961	I6H60_RS06500	474		old_locus_tag=I6H60_06500
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1333583	1334056	-	WP_010276344.1	WP_010276344.1		holin		64344961	I6H60_RS06500	474	157	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1334066	1335157	-						64344962	I6H60_RS06505	1092		old_locus_tag=I6H60_06505
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1334066	1335157	-	WP_010276351.1	WP_010276351.1		lysozyme M1 (1,4-beta-N-acetylmuramidase)		64344962	I6H60_RS06505	1092	363	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1335170	1335409	-						64344963	I6H60_RS06510	240		old_locus_tag=I6H60_06510
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1335170	1335409	-	WP_010276355.1	WP_010276355.1		hypothetical protein		64344963	I6H60_RS06510	240	79	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1335411	1335647	-						64344964	I6H60_RS06515	237		old_locus_tag=I6H60_06515
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1335411	1335647	-	WP_010276358.1	WP_010276358.1		hypothetical protein		64344964	I6H60_RS06515	237	78	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1335780	1341584	-						64344965	I6H60_RS06520	5805		old_locus_tag=I6H60_06520
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1335780	1341584	-	WP_168441502.1	WP_168441502.1		gp58-like family protein		64344965	I6H60_RS06520	5805	1934	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1341581	1342306	-						64344966	I6H60_RS06525	726		old_locus_tag=I6H60_06525
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1341581	1342306	-	WP_010276367.1	WP_010276367.1		phage putative tail component		64344966	I6H60_RS06525	726	241	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1342310	1345192	-						64344967	I6H60_RS06530	2883		old_locus_tag=I6H60_06530
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1342310	1345192	-	WP_010276369.1	WP_010276369.1		phage tail tape measure protein		64344967	I6H60_RS06530	2883	960	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1345449	1345811	-						64344968	I6H60_RS06535	363		old_locus_tag=I6H60_06535
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1345449	1345811	-	WP_010276374.1	WP_010276374.1		hypothetical protein		64344968	I6H60_RS06535	363	120	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1345859	1346440	-						64344969	I6H60_RS06540	582		old_locus_tag=I6H60_06540
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1345859	1346440	-	WP_010276377.1	WP_010276377.1		phage tail protein		64344969	I6H60_RS06540	582	193	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1346442	1346774	-						64344970	I6H60_RS06545	333		old_locus_tag=I6H60_06545
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1346442	1346774	-	WP_010276380.1	WP_010276380.1		hypothetical protein		64344970	I6H60_RS06545	333	110	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1346771	1347127	-						64344971	I6H60_RS06550	357		old_locus_tag=I6H60_06550
