# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	963295	964281	-						61176770	C7M43_RS04780	987		old_locus_tag=C7M43_00959
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	963295	964281	-	WP_014324529.1	WP_014324529.1		nucleoside hydrolase		61176770	C7M43_RS04780	987	328	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	964461	965315	-						61176771	C7M43_RS04785	855		old_locus_tag=C7M43_00960
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	964461	965315	-	WP_004164228.1	WP_004164228.1		DegV family protein		61176771	C7M43_RS04785	855	284	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	965325	965822	-						61176772	C7M43_RS04790	498		old_locus_tag=C7M43_00961
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	965325	965822	-	WP_025267946.1	WP_025267946.1		dihydrofolate reductase		61176772	C7M43_RS04790	498	165	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	965809	967014	-						61176773	C7M43_RS04795	1206		old_locus_tag=C7M43_00962
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	965809	967014	-	WP_011679543.1	WP_011679543.1		CCA tRNA nucleotidyltransferase		61176773	C7M43_RS04795	1206	401	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	967054	968319	-						61176774	C7M43_RS04800	1266		old_locus_tag=C7M43_00963
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	967054	968319	-	WP_025267945.1	WP_025267945.1		tetratricopeptide repeat protein		61176774	C7M43_RS04800	1266	421	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	968333	969433	-					menC	61176775	C7M43_RS04805	1101		old_locus_tag=C7M43_00964
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	968333	969433	-	WP_025267944.1	WP_025267944.1		o-succinylbenzoate synthase	menC	61176775	C7M43_RS04805	1101	366	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	969420	970220	-					menH	61176776	C7M43_RS04810	801		old_locus_tag=C7M43_00965
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	969420	970220	-	WP_011679540.1	WP_011679540.1		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	menH	61176776	C7M43_RS04810	801	266	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	970217	971842	-					menD	61176777	C7M43_RS04815	1626		old_locus_tag=C7M43_00966
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	970217	971842	-	WP_105295972.1	WP_105295972.1		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase	menD	61176777	C7M43_RS04815	1626	541	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	971820	972974	-						61176778	C7M43_RS04820	1155		old_locus_tag=C7M43_00967
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	971820	972974	-	WP_038534121.1	WP_038534121.1		isochorismate synthase		61176778	C7M43_RS04820	1155	384	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	973079	973882	-						61176779	C7M43_RS04825	804		old_locus_tag=C7M43_00968
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	973079	973882	-	WP_014324521.1	WP_014324521.1		bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase		61176779	C7M43_RS04825	804	267	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	973882	974385	-						61176780	C7M43_RS04830	504		old_locus_tag=C7M43_00969
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	973882	974385	-	WP_011679536.1	WP_011679536.1		hypothetical protein		61176780	C7M43_RS04830	504	167	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	974486	975373	+						61176781	C7M43_RS04835	888		old_locus_tag=C7M43_00970
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	974486	975373	+	WP_025267940.1	WP_025267940.1		YitT family protein		61176781	C7M43_RS04835	888	295	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	975399	977483	-					topA	61176782	C7M43_RS04840	2085		old_locus_tag=C7M43_00971
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	975399	977483	-	WP_025267939.1	WP_025267939.1		type I DNA topoisomerase	topA	61176782	C7M43_RS04840	2085	694	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	977651	978184	-						61176783	C7M43_RS04845	534		old_locus_tag=C7M43_00972
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	977651	978184	-	WP_010295542.1	WP_010295542.1		DUF308 domain-containing protein		61176783	C7M43_RS04845	534	177	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	978352	978522	-						62368222	C7M43_RS10420	171		old_locus_tag=C7M43_00973
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	978352	978522	-	WP_011679533.1	WP_011679533.1		hypothetical protein		62368222	C7M43_RS10420	171	56	
gene	tRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	978688	978761	-						61176784	C7M43_RS04850	74		old_locus_tag=C7M43_00974
tRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	978688	978761	-				tRNA-Ile		61176784	C7M43_RS04850	74		anticodon=CAT
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	979291	980466	+						61176785	C7M43_RS04855	1176		old_locus_tag=C7M43_00975
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	979291	980466	+	WP_011679532.1	WP_011679532.1		DNA/RNA non-specific endonuclease		61176785	C7M43_RS04855	1176	391	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	980523	982196	-						61176786	C7M43_RS04860	1674		old_locus_tag=C7M43_00976
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	980523	982196	-	WP_011679531.1	WP_011679531.1		glycerophosphoryl diester phosphodiesterase		61176786	C7M43_RS04860	1674	557	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	982346	983137	-						61176787	C7M43_RS04865	792		old_locus_tag=C7M43_00977
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	982346	983137	-	WP_011679530.1	WP_011679530.1		alpha/beta hydrolase		61176787	C7M43_RS04865	792	263	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	983186	984595	-					lpdA	61176788	C7M43_RS04870	1410		old_locus_tag=C7M43_00978
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	983186	984595	-	WP_011679529.1	WP_011679529.1		dihydrolipoyl dehydrogenase	lpdA	61176788	C7M43_RS04870	1410	469	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	984598	985893	-						61176789	C7M43_RS04875	1296		old_locus_tag=C7M43_00979
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	984598	985893	-	WP_160215195.1	WP_160215195.1		2-oxo acid dehydrogenase subunit E2		61176789	C7M43_RS04875	1296	431	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	985886	986866	-						61176790	C7M43_RS04880	981		old_locus_tag=C7M43_00980
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	985886	986866	-	WP_011679527.1	WP_011679527.1		alpha-ketoacid dehydrogenase subunit beta		61176790	C7M43_RS04880	981	326	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	986868	988004	-						61176791	C7M43_RS04885	1137		old_locus_tag=C7M43_00981
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	986868	988004	-	WP_011679526.1	WP_011679526.1		thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha		61176791	C7M43_RS04885	1137	378	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	987997	989007	-						61176792	C7M43_RS04890	1011		old_locus_tag=C7M43_00982
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	987997	989007	-	WP_011679525.1	WP_011679525.1		lipoate--protein ligase		61176792	C7M43_RS04890	1011	336	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	989114	990586	-					murE	61176793	C7M43_RS04895	1473		old_locus_tag=C7M43_00983
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	989114	990586	-	WP_025267933.1	WP_025267933.1		UDP-N-acetylmuramyl-tripeptide synthetase	murE	61176793	C7M43_RS04895	1473	490	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	990643	991740	-						61176794	C7M43_RS04900	1098		old_locus_tag=C7M43_00984
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	990643	991740	-	WP_011679523.1	WP_011679523.1		tRNA-dihydrouridine synthase		61176794	C7M43_RS04900	1098	365	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	991889	993214	-						61176795	C7M43_RS04905	1326		old_locus_tag=C7M43_00985
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	991889	993214	-	WP_011679522.1	WP_011679522.1		Mur ligase family protein		61176795	C7M43_RS04905	1326	441	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	993239	994528	-						61176796	C7M43_RS04910	1290		old_locus_tag=C7M43_00986
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	993239	994528	-	WP_025267932.1	WP_025267932.1		alkaline phosphatase family protein		61176796	C7M43_RS04910	1290	429	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	994948	995898	-						61176797	C7M43_RS04915	951		old_locus_tag=C7M43_00988
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	994948	995898	-	WP_025267931.1	WP_025267931.1		HD domain-containing protein		61176797	C7M43_RS04915	951	316	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	995926	998289	-						61176798	C7M43_RS04920	2364		old_locus_tag=C7M43_00989
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	995926	998289	-	WP_025267930.1	WP_025267930.1		AAA family ATPase		61176798	C7M43_RS04920	2364	787	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	998279	999451	-						61176799	C7M43_RS04925	1173		old_locus_tag=C7M43_00990
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	998279	999451	-	WP_025267929.1	WP_025267929.1		DNA repair exonuclease		61176799	C7M43_RS04925	1173	390	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	999554	1001080	-					purH	61176800	C7M43_RS04930	1527		old_locus_tag=C7M43_00991
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	999554	1001080	-	WP_160215196.1	WP_160215196.1		bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	purH	61176800	C7M43_RS04930	1527	508	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1001077	1001667	-					purN	61176801	C7M43_RS04935	591		old_locus_tag=C7M43_00992
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1001077	1001667	-	WP_025267927.1	WP_025267927.1		phosphoribosylglycinamide formyltransferase	purN	61176801	C7M43_RS04935	591	196	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1001661	1002698	-					purM	61176802	C7M43_RS04940	1038		old_locus_tag=C7M43_00993
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1001661	1002698	-	WP_025267926.1	WP_025267926.1		phosphoribosylformylglycinamidine cyclo-ligase	purM	61176802	C7M43_RS04940	1038	345	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1002695	1004305	-					purF	61176803	C7M43_RS04945	1611		old_locus_tag=C7M43_00994
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1002695	1004305	-	WP_025267925.1	WP_025267925.1		amidophosphoribosyltransferase	purF	61176803	C7M43_RS04945	1611	536	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1004284	1006500	-					purL	61176804	C7M43_RS04950	2217		old_locus_tag=C7M43_00995
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1004284	1006500	-	WP_025267924.1	WP_025267924.1		phosphoribosylformylglycinamidine synthase subunit PurL	purL	61176804	C7M43_RS04950	2217	738	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1006505	1007173	-					purQ	61176805	C7M43_RS04955	669		old_locus_tag=C7M43_00996
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1006505	1007173	-	WP_011679512.1	WP_011679512.1		phosphoribosylformylglycinamidine synthase subunit PurQ	purQ	61176805	C7M43_RS04955	669	222	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1007170	1007439	-					purS	61176806	C7M43_RS04960	270		old_locus_tag=C7M43_00997
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1007170	1007439	-	WP_004164272.1	WP_004164272.1		phosphoribosylformylglycinamidine synthase subunit PurS	purS	61176806	C7M43_RS04960	270	89	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1007441	1008190	-						61176807	C7M43_RS04965	750		old_locus_tag=C7M43_00998
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1007441	1008190	-	WP_038534119.1	WP_038534119.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase		61176807	C7M43_RS04965	750	249	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1008174	1009283	-					purK	61176808	C7M43_RS04970	1110		old_locus_tag=C7M43_00999
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1008174	1009283	-	WP_025267922.1	WP_025267922.1		5-(carboxyamino)imidazole ribonucleotide synthase	purK	61176808	C7M43_RS04970	1110	369	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1009280	1009765	-					purE	61176809	C7M43_RS04975	486		old_locus_tag=C7M43_01000
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1009280	1009765	-	WP_025267921.1	WP_025267921.1		5-(carboxyamino)imidazole ribonucleotide mutase	purE	61176809	C7M43_RS04975	486	161	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1010033	1011379	-					glnA	61176810	C7M43_RS04980	1347		old_locus_tag=C7M43_01001
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1010033	1011379	-	WP_011679509.1	WP_011679509.1		type I glutamate--ammonia ligase	glnA	61176810	C7M43_RS04980	1347	448	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1011392	1011730	-						61176811	C7M43_RS04985	339		old_locus_tag=C7M43_01002
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1011392	1011730	-	WP_010289022.1	WP_010289022.1		MerR family transcriptional regulator		61176811	C7M43_RS04985	339	112	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1011820	1013049	-						61176812	C7M43_RS04990	1230		old_locus_tag=C7M43_01003
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1011820	1013049	-	WP_011679508.1	WP_011679508.1		DUF87 domain-containing protein		61176812	C7M43_RS04990	1230	409	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1013200	1014195	-						61176813	C7M43_RS04995	996		old_locus_tag=C7M43_01004
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1013200	1014195	-	WP_105295967.1	WP_105295967.1		class A sortase		61176813	C7M43_RS04995	996	331	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1014229	1016910	-					polA	61176814	C7M43_RS05000	2682		old_locus_tag=C7M43_01005
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1014229	1016910	-	WP_160215197.1	WP_160215197.1		DNA polymerase I	polA	61176814	C7M43_RS05000	2682	893	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1017116	1018693	-						61176815	C7M43_RS05005	1578		old_locus_tag=C7M43_01006
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1017116	1018693	-	WP_025267917.1	WP_025267917.1		glycoside hydrolase family 32 protein		61176815	C7M43_RS05005	1578	525	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1018935	1019330	-						61176816	C7M43_RS05010	396		old_locus_tag=C7M43_01007
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1018935	1019330	-	WP_025267916.1	WP_025267916.1		YxeA family protein		61176816	C7M43_RS05010	396	131	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1019468	1020187	-						61176817	C7M43_RS05015	720		old_locus_tag=C7M43_01008
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1019468	1020187	-	WP_014324494.1	WP_014324494.1		Bax inhibitor-1/YccA family protein		61176817	C7M43_RS05015	720	239	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1020259	1021593	-					murC	61176818	C7M43_RS05020	1335		old_locus_tag=C7M43_01009
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1020259	1021593	-	WP_004164289.1	WP_004164289.1		UDP-N-acetylmuramate--L-alanine ligase	murC	61176818	C7M43_RS05020	1335	444	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1021791	1022447	-						61176819	C7M43_RS05025	657		old_locus_tag=C7M43_01010
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1021791	1022447	-	WP_011679501.1	WP_011679501.1		DUF4479 and tRNA-binding domain-containing protein		61176819	C7M43_RS05025	657	218	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1022593	1023267	-						61176820	C7M43_RS05030	675		old_locus_tag=C7M43_01011
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1022593	1023267	-	WP_011679500.1	WP_011679500.1		5'-methylthioadenosine/adenosylhomocysteine nucleosidase		61176820	C7M43_RS05030	675	224	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1023285	1023578	-						61176821	C7M43_RS05035	294		old_locus_tag=C7M43_01012
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1023285	1023578	-	WP_004164293.1	WP_004164293.1		hypothetical protein		61176821	C7M43_RS05035	294	97	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1023582	1024136	-						61176822	C7M43_RS05040	555		old_locus_tag=C7M43_01013
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1023582	1024136	-	WP_011679499.1	WP_011679499.1		NUDIX hydrolase		61176822	C7M43_RS05040	555	184	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1024136	1024360	-						61176823	C7M43_RS05045	225		old_locus_tag=C7M43_01014
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1024136	1024360	-	WP_004164295.1	WP_004164295.1		cold-shock protein		61176823	C7M43_RS05045	225	74	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1024536	1025411	+						61176824	C7M43_RS05050	876		old_locus_tag=C7M43_01015
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1024536	1025411	+	WP_011679498.1	WP_011679498.1		cation diffusion facilitator family transporter		61176824	C7M43_RS05050	876	291	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1025443	1027107	-						61176825	C7M43_RS05055	1665		old_locus_tag=C7M43_01016
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1025443	1027107	-	WP_105295964.1	WP_105295964.1		formate--tetrahydrofolate ligase		61176825	C7M43_RS05055	1665	554	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1027120	1028364	-					purD	61176826	C7M43_RS05060	1245		old_locus_tag=C7M43_01017
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1027120	1028364	-	WP_011679496.1	WP_011679496.1		phosphoribosylamine--glycine ligase	purD	61176826	C7M43_RS05060	1245	414	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1028585	1029577	-						61176827	C7M43_RS05065	993		old_locus_tag=C7M43_01018
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1028585	1029577	-	WP_011679495.1	WP_011679495.1		aldo/keto reductase		61176827	C7M43_RS05065	993	330	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1029579	1030469	-						61176828	C7M43_RS05070	891		old_locus_tag=C7M43_01019
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1029579	1030469	-	WP_011679494.1	WP_011679494.1		SGNH/GDSL hydrolase family protein		61176828	C7M43_RS05070	891	296	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1030466	1031437	-						61176829	C7M43_RS05075	972		old_locus_tag=C7M43_01020
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1030466	1031437	-	WP_011679493.1	WP_011679493.1		ribose-phosphate diphosphokinase		61176829	C7M43_RS05075	972	323	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1031487	1033874	-						61176830	C7M43_RS05080	2388		old_locus_tag=C7M43_01021
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1031487	1033874	-	WP_011679492.1	WP_011679492.1		ATP-dependent RecD-like DNA helicase		61176830	C7M43_RS05080	2388	795	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1033874	1034527	-						61176831	C7M43_RS05085	654		old_locus_tag=C7M43_01022
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1033874	1034527	-	WP_011679491.1	WP_011679491.1		histidine phosphatase family protein		61176831	C7M43_RS05085	654	217	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1034572	1034916	-						61176832	C7M43_RS05090	345		old_locus_tag=C7M43_01023
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1034572	1034916	-	WP_010289985.1	WP_010289985.1		DUF1831 domain-containing protein		61176832	C7M43_RS05090	345	114	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1035067	1036182	-						61176833	C7M43_RS05095	1116		old_locus_tag=C7M43_01024
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1035067	1036182	-	WP_011679490.1	WP_011679490.1		BMP family protein		61176833	C7M43_RS05095	1116	371	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1036339	1037751	-						61176834	C7M43_RS05100	1413		old_locus_tag=C7M43_01025
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1036339	1037751	-	WP_160215198.1	WP_160215198.1		RsmB/NOP family class I SAM-dependent RNA methyltransferase		61176834	C7M43_RS05100	1413	470	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1037751	1038662	-					rbsK	61176835	C7M43_RS05105	912		old_locus_tag=C7M43_01026
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1037751	1038662	-	WP_010295137.1	WP_010295137.1		ribokinase	rbsK	61176835	C7M43_RS05105	912	303	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1038793	1039200	-						61176836	C7M43_RS05110	408		old_locus_tag=C7M43_01027
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1038793	1039200	-	WP_011679488.1	WP_011679488.1		phosphate-starvation-inducible PsiE family protein		61176836	C7M43_RS05110	408	135	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1039274	1043587	-						61176837	C7M43_RS05115	4314		old_locus_tag=C7M43_01028
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1039274	1043587	-	WP_011679487.1	WP_011679487.1		PolC-type DNA polymerase III		61176837	C7M43_RS05115	4314	1437	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1043643	1045361	-						61176838	C7M43_RS05120	1719		old_locus_tag=C7M43_01029
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1043643	1045361	-	WP_011679486.1	WP_011679486.1		proline--tRNA ligase		61176838	C7M43_RS05120	1719	572	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1045412	1046665	-					rseP	61176839	C7M43_RS05125	1254		old_locus_tag=C7M43_01030
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1045412	1046665	-	WP_011679485.1	WP_011679485.1		RIP metalloprotease RseP	rseP	61176839	C7M43_RS05125	1254	417	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1046719	1047513	-						61176840	C7M43_RS05130	795		old_locus_tag=C7M43_01031
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1046719	1047513	-	WP_011679484.1	WP_011679484.1		phosphatidate cytidylyltransferase		61176840	C7M43_RS05130	795	264	
