# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1120730	1121659	-	WP_040176722.1	WP_040176722.1		type I site-specific restriction-modification system, R (Restriction) subunit		61102496	FGL72_RS05525	930	309	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1121730	1123547	-						61102497	FGL72_RS05530	1818		old_locus_tag=FGL72_05530
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1121730	1123547	-	WP_133286227.1	WP_133286227.1		ribonuclease J		61102497	FGL72_RS05530	1818	605	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1123751	1124383	+						61102498	FGL72_RS05535	633		old_locus_tag=FGL72_05535
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1123751	1124383	+	WP_085698861.1	WP_085698861.1		hypothetical protein		61102498	FGL72_RS05535	633	210	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1124475	1124894	-					rplT	61102499	FGL72_RS05540	420		old_locus_tag=FGL72_05540
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1124475	1124894	-	WP_004900351.1	WP_004900351.1		50S ribosomal protein L20	rplT	61102499	FGL72_RS05540	420	139	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1124976	1125173	-					rpmI	61102500	FGL72_RS05545	198		old_locus_tag=FGL72_05545
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1124976	1125173	-	WP_004900365.1	WP_004900365.1		50S ribosomal protein L35	rpmI	61102500	FGL72_RS05545	198	65	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1125236	1125763	-					infC	61102501	FGL72_RS05550	528		old_locus_tag=FGL72_05550
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1125236	1125763	-	WP_194247484.1	WP_194247484.1		translation initiation factor IF-3	infC	61102501	FGL72_RS05550	528	175	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1125946	1126581	-						61102502	FGL72_RS05555	636		old_locus_tag=FGL72_05555
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1125946	1126581	-	WP_146992837.1	WP_146992837.1		DUF1361 domain-containing protein		61102502	FGL72_RS05555	636	211	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1126678	1128051	-						61102503	FGL72_RS05560	1374		old_locus_tag=FGL72_05560
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1126678	1128051	-	WP_004900372.1	WP_004900372.1		amino acid permease		61102503	FGL72_RS05560	1374	457	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1128148	1130109	-					thrS	61102504	FGL72_RS05565	1962		old_locus_tag=FGL72_05565
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1128148	1130109	-	WP_004908108.1	WP_004908108.1		threonine--tRNA ligase	thrS	61102504	FGL72_RS05565	1962	653	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1130669	1131388	-						61102505	FGL72_RS05570	720		old_locus_tag=FGL72_05570
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1130669	1131388	-	WP_004900379.1	WP_004900379.1		aquaporin family protein		61102505	FGL72_RS05570	720	239	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1131640	1132092	+						61102506	FGL72_RS05575	453		old_locus_tag=FGL72_05575
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1131640	1132092	+	WP_133286229.1	WP_133286229.1		flavodoxin		61102506	FGL72_RS05575	453	150	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1132137	1132859	-						61102507	FGL72_RS05580	723		old_locus_tag=FGL72_05580
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1132137	1132859	-	WP_004900382.1	WP_004900382.1		YebC/PmpR family DNA-binding transcriptional regulator		61102507	FGL72_RS05580	723	240	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1132983	1133468	-						61102508	FGL72_RS05585	486		old_locus_tag=FGL72_05585
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1132983	1133468	-	WP_186727992.1	WP_186727992.1		phosphatidylglycerophosphatase A		61102508	FGL72_RS05585	486	161	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1133480	1134658	-						61102509	FGL72_RS05590	1179		old_locus_tag=FGL72_05590
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1133480	1134658	-	WP_004900387.1	WP_004900387.1		3-phosphoglycerate dehydrogenase family protein		61102509	FGL72_RS05590	1179	392	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1134655	1135746	-					serC	61102510	FGL72_RS05595	1092		old_locus_tag=FGL72_05595
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1134655	1135746	-	WP_004904228.1	WP_004904228.1		3-phosphoserine/phosphohydroxythreonine transaminase	serC	61102510	FGL72_RS05595	1092	363	
gene	tRNA	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1135998	1136081	+						61102511	FGL72_RS05600	84		old_locus_tag=FGL72_05600
tRNA		GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1135998	1136081	+				tRNA-Leu		61102511	FGL72_RS05600	84		anticodon=CAG
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1136393	1138189	+						61102512	FGL72_RS05605	1797		old_locus_tag=FGL72_05605
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1136393	1138189	+	WP_085698856.1	WP_085698856.1		ABC transporter ATP-binding protein/permease		61102512	FGL72_RS05605	1797	598	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1138206	1138439	+						61102513	FGL72_RS05610	234		old_locus_tag=FGL72_05610
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1138206	1138439	+	WP_243130139.1	WP_243130139.1		hypothetical protein		61102513	FGL72_RS05610	234	77	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1138468	1139454	-					pta	61102514	FGL72_RS05615	987		old_locus_tag=FGL72_05615
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1138468	1139454	-	WP_004900398.1	WP_004900398.1		phosphate acetyltransferase	pta	61102514	FGL72_RS05615	987	328	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1139567	1140226	-						61102515	FGL72_RS05620	660		old_locus_tag=FGL72_05620
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1139567	1140226	-	WP_146992843.1	WP_146992843.1		uracil-DNA glycosylase		61102515	FGL72_RS05620	660	219	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1140269	1140808	+						61102516	FGL72_RS05625	540		old_locus_tag=FGL72_05625
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1140269	1140808	+	WP_004900403.1	WP_004900403.1		hypothetical protein		61102516	FGL72_RS05625	540	179	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1140900	1141814	-					mmuM	61102517	FGL72_RS05630	915		old_locus_tag=FGL72_05630
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1140900	1141814	-	WP_085698850.1	WP_085698850.1		homocysteine S-methyltransferase	mmuM	61102517	FGL72_RS05630	915	304	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1141801	1143213	-						61102518	FGL72_RS05635	1413		old_locus_tag=FGL72_05635
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1141801	1143213	-	WP_004904239.1	WP_004904239.1		amino acid permease		61102518	FGL72_RS05635	1413	470	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1143603	1144331	-						61102519	FGL72_RS05640	729		old_locus_tag=FGL72_05640
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1143603	1144331	-	WP_004900410.1	WP_004900410.1		ABC transporter ATP-binding protein		61102519	FGL72_RS05640	729	242	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1144328	1145113	-						61102520	FGL72_RS05645	786		old_locus_tag=FGL72_05645
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1144328	1145113	-	WP_085698848.1	WP_085698848.1		ABC transporter ATP-binding protein		61102520	FGL72_RS05645	786	261	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1145079	1146059	-						61102521	FGL72_RS05650	981		old_locus_tag=FGL72_05650
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1145079	1146059	-	WP_004900416.1	WP_004900416.1		branched-chain amino acid ABC transporter permease		61102521	FGL72_RS05650	981	326	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1146064	1146942	-						61102522	FGL72_RS05655	879		old_locus_tag=FGL72_05655
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1146064	1146942	-	WP_004900420.1	WP_004900420.1		branched-chain amino acid ABC transporter permease		61102522	FGL72_RS05655	879	292	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1146954	1148126	-						61102523	FGL72_RS05660	1173		old_locus_tag=FGL72_05660
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1146954	1148126	-	WP_085698846.1	WP_085698846.1		ABC transporter substrate-binding protein		61102523	FGL72_RS05660	1173	390	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1148155	1149297	-						61102524	FGL72_RS05665	1143		old_locus_tag=FGL72_05665
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1148155	1149297	-	WP_004904244.1	WP_004904244.1		PTS sugar transporter subunit IIC		61102524	FGL72_RS05665	1143	380	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1149670	1150299	-					upp	61102525	FGL72_RS05670	630		old_locus_tag=FGL72_05670
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1149670	1150299	-	WP_036058363.1	WP_036058363.1		uracil phosphoribosyltransferase	upp	61102525	FGL72_RS05670	630	209	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1150412	1151776	-					brnQ	61102526	FGL72_RS05675	1365		old_locus_tag=FGL72_05675
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1150412	1151776	-	WP_099044953.1	WP_099044953.1		branched-chain amino acid transport system II carrier protein	brnQ	61102526	FGL72_RS05675	1365	454	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1151769	1152572	-						61102527	FGL72_RS05680	804		old_locus_tag=FGL72_05680
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1151769	1152572	-	WP_004908082.1	WP_004908082.1		hypothetical protein		61102527	FGL72_RS05680	804	267	
gene	tRNA	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1152857	1152929	+						61102528	FGL72_RS05685	73		old_locus_tag=FGL72_05685
tRNA		GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1152857	1152929	+				tRNA-Arg		61102528	FGL72_RS05685	73		anticodon=CCT
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1152966	1153580	-						61102529	FGL72_RS05690	615		old_locus_tag=FGL72_05690
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1152966	1153580	-	WP_085698842.1	WP_085698842.1		ECF transporter S component		61102529	FGL72_RS05690	615	204	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1153725	1154045	-						61102530	FGL72_RS05695	321		old_locus_tag=FGL72_05695
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1153725	1154045	-	WP_004900446.1	WP_004900446.1		PTS lactose/cellobiose transporter subunit IIA		61102530	FGL72_RS05695	321	106	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1154047	1154367	-						61102531	FGL72_RS05700	321		old_locus_tag=FGL72_05700
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1154047	1154367	-	WP_004900450.1	WP_004900450.1		PTS sugar transporter subunit IIB		61102531	FGL72_RS05700	321	106	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1154501	1157293	-					ileS	61102532	FGL72_RS05705	2793		old_locus_tag=FGL72_05705
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1154501	1157293	-	WP_146992845.1	WP_146992845.1		isoleucine--tRNA ligase	ileS	61102532	FGL72_RS05705	2793	930	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1157579	1158259	-						61102533	FGL72_RS05710	681		old_locus_tag=FGL72_05710
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1157579	1158259	-	WP_085698836.1	WP_085698836.1		DivIVA domain-containing protein		61102533	FGL72_RS05710	681	226	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1158296	1159087	-						61102534	FGL72_RS05715	792		old_locus_tag=FGL72_05715
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1158296	1159087	-	WP_004904253.1	WP_004904253.1		YlmH/Sll1252 family protein		61102534	FGL72_RS05715	792	263	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1159095	1159358	-						61102535	FGL72_RS05720	264		old_locus_tag=FGL72_05720
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1159095	1159358	-	WP_004900463.1	WP_004900463.1		YggT family protein		61102535	FGL72_RS05720	264	87	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1159363	1159833	-					sepF	61102536	FGL72_RS05725	471		old_locus_tag=FGL72_05725
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1159363	1159833	-	WP_004900466.1	WP_004900466.1		cell division protein SepF	sepF	61102536	FGL72_RS05725	471	156	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1159953	1161266	-					ftsZ	61102537	FGL72_RS05730	1314		old_locus_tag=FGL72_05730
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1159953	1161266	-	WP_085698834.1	WP_085698834.1		cell division protein FtsZ	ftsZ	61102537	FGL72_RS05730	1314	437	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1161288	1162661	-					ftsA	61102538	FGL72_RS05735	1374		old_locus_tag=FGL72_05735
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1161288	1162661	-	WP_004900473.1	WP_004900473.1		cell division protein FtsA	ftsA	61102538	FGL72_RS05735	1374	457	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1162789	1163499	-						61102539	FGL72_RS05740	711		old_locus_tag=FGL72_05740
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1162789	1163499	-	WP_186727993.1	WP_186727993.1		cell division protein FtsQ/DivIB		61102539	FGL72_RS05740	711	236	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1163531	1164640	-					murG	61102540	FGL72_RS05745	1110		old_locus_tag=FGL72_05745
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1163531	1164640	-	WP_085698828.1	WP_085698828.1		undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	murG	61102540	FGL72_RS05745	1110	369	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1164642	1165991	-					murD	61102541	FGL72_RS05750	1350		old_locus_tag=FGL72_05750
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1164642	1165991	-	WP_146992974.1	WP_146992974.1		UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	murD	61102541	FGL72_RS05750	1350	449	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1166043	1167005	-					mraY	61102542	FGL72_RS05755	963		old_locus_tag=FGL72_05755
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1166043	1167005	-	WP_004900482.1	WP_004900482.1		phospho-N-acetylmuramoyl-pentapeptide-transferase	mraY	61102542	FGL72_RS05755	963	320	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1167016	1169196	-						61102543	FGL72_RS05760	2181		old_locus_tag=FGL72_05760
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1167016	1169196	-	WP_004904266.1	WP_004904266.1		PASTA domain-containing protein		61102543	FGL72_RS05760	2181	726	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1169199	1169555	-					ftsL	61102544	FGL72_RS05765	357		old_locus_tag=FGL72_05765
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1169199	1169555	-	WP_004900487.1	WP_004900487.1		cell division protein FtsL	ftsL	61102544	FGL72_RS05765	357	118	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1169573	1170514	-					rsmH	61102545	FGL72_RS05770	942		old_locus_tag=FGL72_05770
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1169573	1170514	-	WP_012305087.1	WP_012305087.1		16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	rsmH	61102545	FGL72_RS05770	942	313	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1170533	1170964	-					mraZ	61102546	FGL72_RS05775	432		old_locus_tag=FGL72_05775
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1170533	1170964	-	WP_004900495.1	WP_004900495.1		division/cell wall cluster transcriptional repressor MraZ	mraZ	61102546	FGL72_RS05775	432	143	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1171118	1171462	-						61102547	FGL72_RS05780	345		old_locus_tag=FGL72_05780
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1171118	1171462	-	WP_004900496.1	WP_004900496.1		hypothetical protein		61102547	FGL72_RS05780	345	114	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1171621	1171827	+						61102548	FGL72_RS05785	207		old_locus_tag=FGL72_05785
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1171621	1171827	+	WP_004900498.1	WP_004900498.1		DUF4044 domain-containing protein		61102548	FGL72_RS05785	207	68	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1171886	1173583	-						61102549	FGL72_RS05790	1698		old_locus_tag=FGL72_05790
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1171886	1173583	-	WP_146992847.1	WP_146992847.1		DAK2 domain-containing protein		61102549	FGL72_RS05790	1698	565	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1173591	1173950	-						61102550	FGL72_RS05795	360		old_locus_tag=FGL72_05795
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1173591	1173950	-	WP_085698822.1	WP_085698822.1		Asp23/Gls24 family envelope stress response protein		61102550	FGL72_RS05795	360	119	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1174115	1174315	-					rpmB	61102551	FGL72_RS05800	201		old_locus_tag=FGL72_05800
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1174115	1174315	-	WP_004900506.1	WP_004900506.1		50S ribosomal protein L28	rpmB	61102551	FGL72_RS05800	201	66	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1174404	1174718	-					trxA	61102552	FGL72_RS05805	315		old_locus_tag=FGL72_05805
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1174404	1174718	-	WP_004904273.1	WP_004904273.1		thioredoxin	trxA	61102552	FGL72_RS05805	315	104	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1174765	1175403	-						61102553	FGL72_RS05810	639		old_locus_tag=FGL72_05810
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1174765	1175403	-	WP_004900514.1	WP_004900514.1		thiamine diphosphokinase		61102553	FGL72_RS05810	639	212	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1175403	1176059	-					rpe	61102554	FGL72_RS05815	657		old_locus_tag=FGL72_05815
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1175403	1176059	-	WP_085698820.1	WP_085698820.1		ribulose-phosphate 3-epimerase	rpe	61102554	FGL72_RS05815	657	218	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1176076	1176981	-					rsgA	61102555	FGL72_RS05820	906		old_locus_tag=FGL72_05820
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1176076	1176981	-	WP_085698818.1	WP_085698818.1		ribosome small subunit-dependent GTPase A	rsgA	61102555	FGL72_RS05820	906	301	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1177035	1178927	-					pknB	61102556	FGL72_RS05825	1893		old_locus_tag=FGL72_05825
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1177035	1178927	-	WP_004904278.1	WP_004904278.1		Stk1 family PASTA domain-containing Ser/Thr kinase	pknB	61102556	FGL72_RS05825	1893	630	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1178930	1179676	-						61102557	FGL72_RS05830	747		old_locus_tag=FGL72_05830
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1178930	1179676	-	WP_004904279.1	WP_004904279.1		protein phosphatase 2C domain-containing protein		61102557	FGL72_RS05830	747	248	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1179707	1181059	-					rsmB	61102558	FGL72_RS05835	1353		old_locus_tag=FGL72_05835
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1179707	1181059	-	WP_040176687.1	WP_040176687.1		16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	rsmB	61102558	FGL72_RS05835	1353	450	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1181049	1182020	-					fmt	61102559	FGL72_RS05840	972		old_locus_tag=FGL72_05840
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1181049	1182020	-	WP_040176686.1	WP_040176686.1		methionyl-tRNA formyltransferase	fmt	61102559	FGL72_RS05840	972	323	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1182195	1184615	-					priA	61102560	FGL72_RS05845	2421		old_locus_tag=FGL72_05845
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1182195	1184615	-	WP_085698815.1	WP_085698815.1		primosomal protein N'	priA	61102560	FGL72_RS05845	2421	806	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1184687	1185271	-					yihA	61102561	FGL72_RS05850	585		old_locus_tag=FGL72_05850
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1184687	1185271	-	WP_004900535.1	WP_004900535.1		ribosome biogenesis GTP-binding protein YihA/YsxC	yihA	61102561	FGL72_RS05850	585	194	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1185276	1186523	-					clpX	61102562	FGL72_RS05855	1248		old_locus_tag=FGL72_05855
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1185276	1186523	-	WP_040176683.1	WP_040176683.1		ATP-dependent Clp protease ATP-binding subunit ClpX	clpX	61102562	FGL72_RS05855	1248	415	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1186739	1188034	-					tig	61102563	FGL72_RS05860	1296		old_locus_tag=FGL72_05860
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1186739	1188034	-	WP_085698811.1	WP_085698811.1		trigger factor	tig	61102563	FGL72_RS05860	1296	431	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1188091	1189434	-						61102564	FGL72_RS05865	1344		old_locus_tag=FGL72_05865
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1188091	1189434	-	WP_004904286.1	WP_004904286.1		cytosine permease		61102564	FGL72_RS05865	1344	447	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1189530	1190306	-						61102565	FGL72_RS05870	777		old_locus_tag=FGL72_05870
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1189530	1190306	-	WP_085698808.1	WP_085698808.1		SDR family NAD(P)-dependent oxidoreductase		61102565	FGL72_RS05870	777	258	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1190440	1191582	-						61102566	FGL72_RS05875	1143		old_locus_tag=FGL72_05875
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1190440	1191582	-	WP_085699288.1	WP_085699288.1		nicotinamide-nucleotide adenylyltransferase		61102566	FGL72_RS05875	1143	380	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1191922	1193337	-					pepV	61102567	FGL72_RS05880	1416		old_locus_tag=FGL72_05880
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1191922	1193337	-	WP_085698805.1	WP_085698805.1		dipeptidase PepV	pepV	61102567	FGL72_RS05880	1416	471	
